implementation,checkpoint,support_low,support_high,method,nDCG,nDCG_10,nDCG_100,Pearson,Spearman,source_file,win_size,comparison
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.862950544610884,0.0,0.09364664027777085,0.0009635737581463453,0.007812129413574032,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-1-34-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8629425442991554,0.0,0.0935248423766335,-0.020864059596945535,0.0075990658868018545,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-1-34-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8683699422421208,0.3377381381727783,0.22269831847442542,-0.0006507203193215655,-0.002739671302583714,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-1-34-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.8432269735187088,0.03862179363907917,0.22843032898041166,0.003426747132553998,-0.011959241830955748,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8447749647461386,0.3155460592494605,0.25628765745676463,-0.011904097700376898,-0.012253697524446272,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8430671637593337,0.2260334433014531,0.21334224733867083,-0.009235843235938235,-0.011209228657293378,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-15-20-50-57-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.844573213881299,0.06917126955375864,0.18660923237592134,0.0025533334360225393,0.015544702526580148,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8446813336311083,0.12820372483246814,0.1887396311789133,-0.017358234394839765,0.015136838640679004,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.845118815727677,0.27003987285228254,0.23822285476745553,-0.0019404715760871028,-0.0008480520870046828,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-50-57-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.8427803455080146,0.05456085412167759,0.14428775664508933,-0.010190409896252885,-0.019468915532351756,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8424804494027318,0.027280427060838795,0.1386466700632934,-0.028693427139996425,-0.019858546847067567,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8459671851519457,0.17629351000873977,0.18789674754105704,0.009838112382772848,0.011721400854543658,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-12-77-87.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.813070588192123,0.08511346278993978,0.2440092752882331,0.07255596223365808,0.10706249177776342,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8126167310607338,0.09795294515381363,0.2382004715749407,0.06897706893537146,0.10688646344541426,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8113062950552032,0.25648755406969137,0.1700950458873222,0.012909125348799896,0.009972873441149346,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-14-15-20-87-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.8175807710304984,0.0,0.13707600479621057,0.02739808812913487,0.06563305193961905,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8176233240864998,0.0,0.14326291627045415,0.022617816116359095,0.06548946328640458,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8171586404096097,0.1586495865452219,0.14474684701449586,-0.005966729153103917,-0.01605052784331601,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.8153767951750474,0.0,0.1292162190054481,0.03016179961251282,0.06401771819474764,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8155066991932604,0.0,0.13797294550448794,0.02594670113701579,0.06388599406136823,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8190374858249314,0.09824030172971376,0.17847297423628913,0.009588531247740659,0.0022043702751551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-2-15-57-77.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.8524843658307394,0.06555757654799085,0.4484260118150506,0.040233031103489136,0.056701747257137024,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8544173892404608,0.06555757654799085,0.48614360210463015,0.03333508616508242,0.05643668306047925,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8447882664834983,0.2778782021953898,0.23255668373342664,-0.0016396750447316953,0.0034341991689302424,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-20-50-77-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.8695575034155482,0.1595062396563442,0.3307886046895369,-0.03321022577796301,-0.047231147281384174,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8684136750616899,0.1567587820525013,0.27557911555048237,-0.054649399121715486,-0.047232703969471816,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8698548067446626,0.10960902399960204,0.262285867032282,0.004148110393355792,0.0064169893130376545,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-5-12-15-20-34-50-87-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,delta,0.8221817833339432,0.20023117760807904,0.18818431069687183,0.040052594902419476,0.05765523163958815,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,tstat,0.8221203403514044,0.21163444714943366,0.18739915007412508,0.0300777378352534,0.057349343531615624,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.109,0.131,random,0.8194732038206041,0.09305746011742465,0.14749529364584793,0.0040680906661231895,-0.005280960491427788,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1090-0.1310-target-5-13-15-54-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8472279940424599,0.43335548742166563,0.4641624805894715,0.09427471638519794,0.10505061845131256,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8465896564630633,0.40947329289640666,0.44044538434126396,0.08557276032592084,0.10494226053565307,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8329667818296852,0.16835016884836013,0.20023511858560028,-0.003007251877665559,-0.0032874026974864063,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-0-15-26-59.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8694640378455069,0.3302983045555756,0.37234325022307896,0.06259373493891847,0.06761148885499413,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8694076126645253,0.326800138284784,0.35780245938742755,0.06095133686929161,0.06751906254953768,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8608899647672935,0.11080286226046811,0.18606898440992634,0.0015084237039139415,-0.0019974006359616556,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-0-5-15-20-26-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8682147360311949,0.0,0.10061191323129036,0.00986159218001886,0.013020636235375591,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8685566160331856,0.07600222555884467,0.10727745554196338,-0.0036199822389677205,0.012528578070370661,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8720817152727981,0.2615098938607355,0.264145368328977,-0.007019108506460918,-0.006042656923328716,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-15-20-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8673031367615172,0.0,0.11942858893482859,0.003216731778898138,0.018227505673507397,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8678164164087243,0.07010229515121601,0.1294322876195874,-0.01555033502049667,0.018066105075051284,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8731195889108265,0.21926505473166757,0.2581365862188052,0.01684624143046005,0.016864794018639415,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-20-77-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8795023465135124,0.05934777443737094,0.10111710221466587,-0.018369599946784082,-0.03166730933249886,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8795906441960938,0.08602703628078957,0.11367130724273819,-0.022150710106775967,-0.03159972909593162,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8844941930531437,0.24498773200236443,0.2500964945287022,-0.0014138206215283363,-0.003955663606014166,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-1-34-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8449991613800958,0.06207749065164032,0.17750590350878873,0.005423426347477538,0.01722435883915424,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8449958358093513,0.09143327612765631,0.17747441813506695,-0.012562613628909317,0.01688167447022031,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8461373119023994,0.2058419487146422,0.23090781313526187,-0.0038617916266647538,-0.0014775000386424758,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-12-15-20-77-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8485702702873041,0.08196841784065154,0.11199438455264354,-0.03132593566880999,-0.04248457628445563,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8493323616721149,0.09192303363530388,0.13179310739402492,-0.029689776357807195,-0.04237510881056124,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8506223840911429,0.2814887504994583,0.16732840767681537,-0.007758362595433223,-0.0042650707925372565,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-20-27-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8494925430679465,0.6552127246131515,0.5586810433911397,0.10378027630452039,0.0573552088153613,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.848380602582987,0.6512856443562162,0.5417310183215313,0.08191947402195623,0.0572079144505666,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8285688088806082,0.07125399791797096,0.11329851286779898,-0.003954377256826892,-0.0016180568488502506,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-20-59-89-129.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8279162722804625,0.23098931662722816,0.24670726409559787,0.06999536218021943,0.06863717841468052,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8273639169250011,0.17637108005397653,0.22770293340761727,0.05938177869170803,0.06852896724292906,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8169932746343906,0.09580085040985108,0.12593977444843343,0.006758287137839925,0.00927258907867102,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-15-78-89.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,delta,0.8316621696082792,0.24850317676250566,0.26811986300792984,0.07124360012170998,0.08353071806225208,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,tstat,0.8324585668282136,0.2774366240306661,0.28375777300581884,0.07107110262990261,0.08344348055612276,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.131,0.186,random,0.8244680547446523,0.06573535754714371,0.14683733912839086,0.002002963792561059,0.006248685239532164,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1310-0.1860-target-20-26-87-88.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,delta,0.8960805695337243,0.5568348373659158,0.5725841386105139,0.08347930663250462,0.08557560887678935,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,tstat,0.8966792973279144,0.6325610242916112,0.6376186445904526,0.08525626415051872,0.08553091410159043,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,random,0.8854604061935403,0.1926737991592929,0.2718905398509155,0.004890020355825673,0.0018334759338733005,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-0-15-20-34.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,delta,0.9059716512571544,0.7137324246648197,0.7327353579601347,0.09320391131586718,0.08378223034500595,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-0.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,tstat,0.9060650690944809,0.704161483618754,0.7630353617199216,0.08522179529992789,0.08377278729269562,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-0.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,random,0.8930803133034961,0.3615298563506318,0.30831715957065703,-0.006887582319488576,-0.007012492573012362,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-0.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,delta,0.8807557053206517,0.1147603978167919,0.14824744579477261,0.002452343147980683,-0.00690391844774794,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,tstat,0.8807349759817565,0.13409544691071248,0.14296345404350982,0.0025878117829655867,-0.0068679326493403334,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,random,0.8835401968917395,0.1715662376936897,0.2369770012192948,-0.010621166152542914,-0.010449486099020841,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-1-5-15-26.pkl,5,first_vs_last
adaptive,adult_model_adaptive_10,0.186,0.992,delta,0.9113804853572851,0.39404689372043783,0.6774171634156098,0.028570325201483955,0.002162043295214191,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.50-support-0.1860-0.9920-target-12-50.pkl,5,first_vs_last
